Name	IUPAC	SMILES
CFG-446-Sp19	GlcNAc(β1-2)[GlcNAc(β1-6)]Man(α1-6)[GlcNAc(β1-2)Man(α1-3)]Man(β1-4)GlcNAc(β1-4)GlcNAc(β-Sp19	OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O)[C@H](O1)C-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H]1-O-C[C@@H](O1)[C@@H](O)[C@H](-O-[C@@H]2[C@H]([C@@H](O)[C@H](O)[C@H](O2)CO)-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-NC(=O)C[C@@H](C(=O)O)N-C(=O)[C@H](CCC(=O)O)N-C(=O)CCCOC
CFG-447-Sp14	Fuc(α1-2)Gal(β1-3)GlcNAc(β1-3)GalNAc(-Sp14	C[C@H](O1)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1-O-[C@H]([C@@H](O)[C@@H](O)[C@H](O1)CO)[C@@H]1-O-[C@@H]([C@H](O)[C@H](O1)CO)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O1)CO)[C@@H](NC(=O)C)C1-O[C@H](C)[C@@H](C(=O)O)N-C(=O)CCCOC
CFG-448-Sp14	Gal(α1-3)[Fuc(α1-2)]Gal(β1-3)GlcNAc(β1-3)GalNAc(-Sp14	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@H]1-O-[C@@H]([C@@H](O)[C@H](O1)CO)[C@@H](-O-[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)[C@@H]1-O-[C@@H]([C@H](O)[C@H](O1)CO)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O1)CO)[C@@H](NC(=O)C)C1-O[C@H](C)[C@@H](C(=O)O)N-C(=O)CCCOC
CFG-449-Sp14	GalNAc(α1-3)[Fuc(α1-2)]Gal(β1-3)GlcNAc(β1-3)GalNAc(-Sp14	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](NC(=O)C)[C@H]1-O-[C@@H]([C@@H](O)[C@H](O1)CO)[C@@H](-O-[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)[C@@H]1-O-[C@@H]([C@H](O)[C@H](O1)CO)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O1)CO)[C@@H](NC(=O)C)C1-O[C@H](C)[C@@H](C(=O)O)N-C(=O)CCCOC
CFG-450-Sp14	Gal(α1-3)Gal(β1-3)GlcNAc(β1-3)GalNAc(-Sp14	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@H]1-O-[C@@H]([C@@H](O)[C@H](O1)CO)[C@@H](O)[C@@H]1-O-[C@@H]([C@H](O)[C@H](O1)CO)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O1)CO)[C@@H](NC(=O)C)C1-O[C@H](C)[C@@H](C(=O)O)N-C(=O)CCCOC
CFG-451-Sp22	Fuc(α1-2)Gal(β1-3)GlcNAc(β1-2)Man(α1-6)[Fuc(α1-2)Gal(β1-3)GlcNAc(β1-2)Man(α1-3)]Man(β1-4)GlcNAc(β1-4)[Fuc(α1-6)]GlcNAc(β-Sp22	C[C@H](O1)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1-O-[C@H]([C@@H](O)[C@@H](O)[C@H](O1)CO)[C@@H]1-O-[C@@H]([C@H](O)[C@H](O1)CO)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O)[C@H](O1)CO)[C@H]1-O-C[C@@H](O1)[C@@H](O)[C@H](-O-[C@@H]2[C@H]([C@@H](O)[C@H](O)[C@H](O2)CO)-O-[C@H]2[C@H](NC(=O)C)[C@H]([C@H](O)[C@H](O2)CO)-O-[C@H]2[C@@H]([C@@H](O)[C@@H](O)[C@H](O2)CO)-O-[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)[C@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@H]([C@H](O1)C-O-[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-NC(=O)C[C@@H](C(=O)-N[C@@H](CO)C(=O)-N[C@@H]([C@H](O)C)C(=O)O)N-C(=O)CCCOC
CFG-452-Sp22	Gal(α1-3)[Fuc(α1-2)]Gal(β1-4)GlcNAc(β1-2)Man(α1-6)[Gal(α1-3)[Fuc(α1-2)]Gal(β1-4)GlcNAc(β1-2)Man(α1-3)]Man(β1-4)GlcNAc(β1-4)[Fuc(α1-6)]GlcNAc(β-Sp22	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@H]1-O-[C@@H]([C@@H](O)[C@H](O1)CO)[C@@H](-O-[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O)[C@H](O1)CO)[C@H]1-O-C[C@@H](O1)[C@@H](O)[C@H](-O-[C@@H]2[C@H]([C@@H](O)[C@H](O)[C@H](O2)CO)-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](-O-[C@H]3[C@@H](O)[C@H](O)[C@H](O)[C@@H](O3)C)[C@H]([C@@H](O)[C@H](O2)CO)-O-[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@H]([C@H](O1)C-O-[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-NC(=O)C[C@@H](C(=O)-N[C@@H](CO)C(=O)-N[C@@H]([C@H](O)C)C(=O)O)N-C(=O)CCCOC
CFG-453-Sp19	Gal(β1-3)GlcNAc(β1-6)[Gal(β1-3)GlcNAc(β1-2)]Man(α1-6)[Gal(β1-3)GlcNAc(β1-2)Man(α1-3)]Man(β1-4)GlcNAc(β1-4)GlcNAc(β-Sp19	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-O-[C@@H]([C@H](O)[C@H](O1)CO)[C@@H](NC(=O)C)[C@@H]1-O-C[C@@H](O1)[C@@H](O)[C@H](O)[C@H](-O-[C@H]2[C@H](NC(=O)C)[C@H]([C@H](O)[C@H](O2)CO)-O-[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@H]1-O-C[C@@H](O1)[C@@H](O)[C@H](-O-[C@@H]2[C@H]([C@@H](O)[C@H](O)[C@H](O2)CO)-O-[C@H]2[C@H](NC(=O)C)[C@H]([C@H](O)[C@H](O2)CO)-O-[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-NC(=O)C[C@@H](C(=O)O)N-C(=O)[C@H](CCC(=O)O)N-C(=O)CCCOC
CFG-454-Sp21	Gal(β1-4)GlcNAc(β1-6)[Fuc(α1-2)Gal(β1-3)GlcNAc(β1-3)]Gal(β1-4)Glc(-Sp21	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-C[C@@H](O1)[C@H](O)[C@H](-O-[C@H]2[C@H](NC(=O)C)[C@H]([C@H](O)[C@H](O2)CO)-O-[C@H]2[C@@H]([C@@H](O)[C@@H](O)[C@H](O2)CO)-O-[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](O)C1-N(C)OCCN-C(=O)CCCOC
CFG-455-Sp21	Fuc(α1-3)GlcNAc(β1-6)[Gal(β1-4)GlcNAc(β1-3)]Gal(β1-4)Glc(-Sp21	C[C@H](O1)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1-O-[C@@H]([C@H](O)[C@H](O1)CO)[C@@H](NC(=O)C)[C@@H]1-O-C[C@@H](O1)[C@H](O)[C@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](O)C1-N(C)OCCN-C(=O)CCCOC
CFG-456-Sp21	GlcNAc(β1-2)Man(α1-6)[GlcNAc(β1-4)][GlcNAc(β1-2)Man(α1-3)]Man(β1-4)GlcNAc(β1-4)GlcNAc(-Sp21	OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O)[C@H](O1)CO)[C@H]1-O-C[C@@H](O1)[C@@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H](-O-[C@@H]2[C@H]([C@@H](O)[C@H](O)[C@H](O2)CO)-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)C1-N(C)OCCN-C(=O)CCCOC
CFG-457-Sp21	GlcNAc(β1-2)Man(α1-6)[GlcNAc(β1-4)][GlcNAc(β1-4)[GlcNAc(β1-2)]Man(α1-3)]Man(β1-4)GlcNAc(β1-4)GlcNAc(-Sp21	OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O)[C@H](O1)CO)[C@H]1-O-C[C@@H](O1)[C@@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H](-O-[C@@H]2[C@@H](-O-[C@H]3[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O3)CO)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)C1-N(C)OCCN-C(=O)CCCOC
CFG-458-Sp21	GlcNAc(β1-6)[GlcNAc(β1-2)]Man(α1-6)[GlcNAc(β1-4)][GlcNAc(β1-2)Man(α1-3)]Man(β1-4)GlcNAc(β1-4)GlcNAc(-Sp21	OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-C[C@@H](O1)[C@@H](O)[C@H](O)[C@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H]1-O-C[C@@H](O1)[C@@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H](-O-[C@@H]2[C@H]([C@@H](O)[C@H](O)[C@H](O2)CO)-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)C1-N(C)OCCN-C(=O)CCCOC
CFG-459-Sp21	GlcNAc(β1-6)[GlcNAc(β1-2)]Man(α1-6)[GlcNAc(β1-4)][GlcNAc(β1-4)[GlcNAc(β1-2)]Man(α1-3)]Man(β1-4)GlcNAc(β1-4)GlcNAc(-Sp21	OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-C[C@@H](O1)[C@@H](O)[C@H](O)[C@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H]1-O-C[C@@H](O1)[C@@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H](-O-[C@@H]2[C@@H](-O-[C@H]3[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O3)CO)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)C1-N(C)OCCN-C(=O)CCCOC
CFG-460-Sp21	Gal(β1-4)GlcNAc(β1-2)Man(α1-6)[GlcNAc(β1-4)][Gal(β1-4)GlcNAc(β1-2)Man(α1-3)]Man(β1-4)GlcNAc(β1-4)GlcNAc(-Sp21	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O)[C@H](O1)CO)[C@H]1-O-C[C@@H](O1)[C@@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H](-O-[C@@H]2[C@H]([C@@H](O)[C@H](O)[C@H](O2)CO)-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)C1-N(C)OCCN-C(=O)CCCOC
CFG-461-Sp21	Gal(β1-4)GlcNAc(β1-2)Man(α1-6)[GlcNAc(β1-4)][Gal(β1-4)GlcNAc(β1-4)[Gal(β1-4)GlcNAc(β1-2)]Man(α1-3)]Man(β1-4)GlcNAc(β1-4)GlcNAc(-Sp21	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O)[C@H](O1)CO)[C@H]1-O-C[C@@H](O1)[C@@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H](-O-[C@@H]2[C@@H](-O-[C@H]3[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O3)CO)-O-[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@H](O3)CO)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)C1-N(C)OCCN-C(=O)CCCOC
CFG-462-Sp21	Gal(β1-4)GlcNAc(β1-6)[Gal(β1-4)GlcNAc(β1-2)]Man(α1-6)[GlcNAc(β1-4)][Gal(β1-4)GlcNAc(β1-2)Man(α1-3)]Man(β1-4)GlcNAc(β1-4)GlcNAc(-Sp21	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-C[C@@H](O1)[C@@H](O)[C@H](O)[C@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@H]1-O-C[C@@H](O1)[C@@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H](-O-[C@@H]2[C@H]([C@@H](O)[C@H](O)[C@H](O2)CO)-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)C1-N(C)OCCN-C(=O)CCCOC
CFG-463-Sp21	Gal(β1-4)GlcNAc(β1-6)[Gal(β1-4)GlcNAc(β1-2)]Man(α1-6)[GlcNAc(β1-4)][Gal(β1-4)GlcNAc(β1-4)[Gal(β1-4)GlcNAc(β1-2)]Man(α1-3)]Man(β1-4)GlcNAc(β1-4)GlcNAc(-Sp21	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-C[C@@H](O1)[C@@H](O)[C@H](O)[C@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@H]1-O-C[C@@H](O1)[C@@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O2)CO)[C@H](-O-[C@@H]2[C@@H](-O-[C@H]3[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O3)CO)-O-[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@H](O3)CO)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)C1-N(C)OCCN-C(=O)CCCOC
CFG-465-Sp10	Gal(β1-4)Gal(β-Sp10	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-O-[C@@H]([C@H](O1)CO)[C@H](O)[C@@H](O)[C@@H]1-NC(=O)CN-C(=O)CCCOC
CFG-466-Sp10	Gal(β1-6)Gal(β-Sp10	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-O-C[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-NC(=O)CN-C(=O)CCCOC
CFG-467-Sp8	Neu5Ac(α2-3)Gal(β1-4)GlcNAc(β1-3)Gal(β-Sp8	OC[C@@H](O)[C@@H](O)[C@H](O1)[C@H](NC(=O)C)[C@@H](O)C[C@@]1(C(=O)O)-O-[C@@H]([C@@H](O)[C@H](O1)CO)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O1)CO)[C@@H](O)[C@@H]1-OCCCN-C(=O)CCCOC
CFG-468-Sp8	GalNAc(β1-6)GalNAc(β-Sp8	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-C[C@@H](O1)[C@H](O)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-OCCCN-C(=O)CCCOC
CFG-469-Sp0	Gal6OS(β1-3)GlcNAc(β-Sp0	OS(=O)(=O)OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-O-[C@@H]([C@H](O)[C@H](O1)CO)[C@@H](NC(=O)C)[C@@H]1-OCCN-C(=O)CCCOC
CFG-470-Sp0	Gal6OS(β1-3)GlcNAc6OS(-Sp0	OS(=O)(=O)OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-O-[C@@H]([C@H](O)[C@H](O1)COS(=O)(=O)O)[C@@H](NC(=O)C)C1-OCCN-C(=O)CCCOC
CFG-471-Sp12	Fuc(α1-2)Gal(β1-4)GlcNAc(β1-2)Man(α1-6)[Fuc(α1-2)Gal(β1-4)GlcNAc(β1-2)[Fuc(α1-2)Gal(β1-4)GlcNAc(β1-4)]Man(α1-3)]Man(β1-4)GlcNAc(β1-4)GlcNAc(β-Sp12	C[C@H](O1)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1-O-[C@H]([C@@H](O)[C@@H](O)[C@H](O1)CO)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O)[C@H](O1)CO)[C@H]1-O-C[C@@H](O1)[C@@H](O)[C@H](-O-[C@@H]2[C@H]([C@@H](O)[C@H](-O-[C@H]3[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O3)CO)-O-[C@H]3[C@@H]([C@@H](O)[C@@H](O)[C@H](O3)CO)-O-[C@H]3[C@@H](O)[C@H](O)[C@H](O)[C@@H](O3)C)[C@H](O2)CO)-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@@H]([C@@H](O)[C@@H](O)[C@H](O2)CO)-O-[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)[C@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-NC(=O)C[C@@H](C(=O)O)N-C(=O)CCCOC
CFG-472-Sp12	Fuc(α1-2)Gal(β1-4)[Fuc(α1-3)]GlcNAc(β1-2)Man(α1-6)[Fuc(α1-2)Gal(β1-4)[Fuc(α1-3)]GlcNAc(β1-4)[Fuc(α1-2)Gal(β1-4)[Fuc(α1-3)]GlcNAc(β1-2)]Man(α1-3)]Man(β1-4)GlcNAc(β1-4)GlcNAc(β-Sp12	C[C@H](O1)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1-O-[C@H]([C@@H](O)[C@@H](O)[C@H](O1)CO)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](-O-[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O)[C@H](O1)CO)[C@H]1-O-C[C@@H](O1)[C@@H](O)[C@H](-O-[C@@H]2[C@@H](-O-[C@H]3[C@H](NC(=O)C)[C@@H](-O-[C@H]4[C@@H](O)[C@H](O)[C@H](O)[C@@H](O4)C)[C@@H]([C@H](O3)CO)-O-[C@H]3[C@@H]([C@@H](O)[C@@H](O)[C@H](O3)CO)-O-[C@H]3[C@@H](O)[C@H](O)[C@H](O)[C@@H](O3)C)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](NC(=O)C)[C@@H](-O-[C@H]3[C@@H](O)[C@H](O)[C@H](O)[C@@H](O3)C)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@@H]([C@@H](O)[C@@H](O)[C@H](O2)CO)-O-[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)[C@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-NC(=O)C[C@@H](C(=O)O)N-C(=O)CCCOC
CFG-475-Sp14	Gal(β1-4)[Fuc(α1-3)]GlcNAc(β1-6)GalNAc(-Sp14	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](-O-[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)[C@@H](NC(=O)C)[C@@H]1-O-C[C@@H](O1)[C@H](O)[C@H](O)[C@@H](NC(=O)C)C1-O[C@H](C)[C@@H](C(=O)O)N-C(=O)CCCOC
CFG-476-Sp0	Gal(β1-4)GlcNAc(β1-2)Man(α-Sp0	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-[C@@H]([C@@H](O)[C@H](O)[C@H](O1)CO)[C@H]1-OCCN-C(=O)CCCOC
CFG-478-Sp14	Fuc(α1-2)Gal(β1-4)GlcNAc(β1-6)[Fuc(α1-2)Gal(β1-4)GlcNAc(β1-3)]GalNAc(-Sp14	C[C@H](O1)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1-O-[C@H]([C@@H](O)[C@@H](O)[C@H](O1)CO)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-C[C@@H](O1)[C@H](O)[C@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@@H]([C@@H](O)[C@@H](O)[C@H](O2)CO)-O-[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)[C@@H](NC(=O)C)C1-O[C@H](C)[C@@H](C(=O)O)N-C(=O)CCCOC
CFG-479-Sp14	Gal(α1-3)[Fuc(α1-2)]Gal(β1-4)GlcNAc(β1-6)[Gal(α1-3)[Fuc(α1-2)]Gal(β1-4)GlcNAc(β1-3)]GalNAc(-Sp14	OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)[C@H]1-O-[C@@H]([C@@H](O)[C@H](O1)CO)[C@@H](-O-[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)[C@@H]1-O-[C@H]([C@H](O1)CO)[C@H](O)[C@@H](NC(=O)C)[C@@H]1-O-C[C@@H](O1)[C@H](O)[C@H](-O-[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O2)CO)-O-[C@H]2[C@H](-O-[C@H]3[C@@H](O)[C@H](O)[C@H](O)[C@@H](O3)C)[C@H]([C@@H](O)[C@H](O2)CO)-O-[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@@H](NC(=O)C)C1-O[C@H](C)[C@@H](C(=O)O)N-C(=O)CCCOC
